"COL0","COL1","COL2","COL3"
"35203640","35","Ontario",385.00
"35203641","35","Ontario",325.00
"35203649","35","Ontario",0.00
"35203650","35","Ontario",1477.00
"35203651","35","Ontario",523.00
"35203652","35","Ontario",391.00
"35203653","35","Ontario",689.00
"35203654","35","Ontario",478.00
"35203655","35","Ontario",434.00
"35203656","35","Ontario",673.00
"35203657","35","Ontario",465.00
"35203658","35","Ontario",403.00
"35203659","35","Ontario",998.00
"35203660","35","Ontario",426.00
"35203661","35","Ontario",723.00
"35203664","35","Ontario",1078.00
"35203666","35","Ontario",428.00
"35203668","35","Ontario",624.00
"35203669","35","Ontario",693.00
"35203670","35","Ontario",829.00
"35203672","35","Ontario",404.00
"35203673","35","Ontario",257.00
"35203675","35","Ontario",601.00
"35203676","35","Ontario",534.00
"35203677","35","Ontario",460.00
"35203678","35","Ontario",234.00
"35203679","35","Ontario",380.00
"35203680","35","Ontario",460.00
"35203681","35","Ontario",556.00
"35203682","35","Ontario",754.00
"35203683","35","Ontario",383.00
"35203684","35","Ontario",1027.00
"35203685","35","Ontario",448.00
"35203686","35","Ontario",355.00
"35203687","35","Ontario",747.00
"35203688","35","Ontario",612.00
"35203689","35","Ontario",570.00
"35203690","35","Ontario",518.00
"35203691","35","Ontario",1039.00
"35203692","35","Ontario",528.00
"35203693","35","Ontario",583.00
"35203694","35","Ontario",523.00
"35203695","35","Ontario",613.00
"35203696","35","Ontario",504.00
"35203697","35","Ontario",355.00
"35203698","35","Ontario",529.00
"35203699","35","Ontario",528.00
"35203700","35","Ontario",586.00
"35203701","35","Ontario",417.00
"35203703","35","Ontario",541.00
"35203704","35","Ontario",402.00
"35203705","35","Ontario",366.00
"35203708","35","Ontario",1142.00
"35203709","35","Ontario",1020.00
"35203710","35","Ontario",514.00
"35203711","35","Ontario",385.00
"35203712","35","Ontario",400.00
"35203713","35","Ontario",661.00
"35203714","35","Ontario",609.00
"35203715","35","Ontario",420.00
"35203716","35","Ontario",887.00
"35203717","35","Ontario",0.00
"35203718","35","Ontario",1682.00
"35203719","35","Ontario",580.00
"35203720","35","Ontario",589.00
"35203721","35","Ontario",400.00
"35203722","35","Ontario",524.00
"35203723","35","Ontario",431.00
"35203724","35","Ontario",510.00
"35203725","35","Ontario",560.00
"35203726","35","Ontario",488.00
"35203729","35","Ontario",395.00
"35203730","35","Ontario",465.00
"35203731","35","Ontario",1669.00
"35203732","35","Ontario",656.00
"35203733","35","Ontario",500.00
"35203734","35","Ontario",412.00
"35203735","35","Ontario",394.00
"35203736","35","Ontario",430.00
"35203737","35","Ontario",612.00
"35203738","35","Ontario",537.00
"35203739","35","Ontario",402.00
"35203740","35","Ontario",377.00
"35203743","35","Ontario",509.00
"35203744","35","Ontario",631.00
"35203745","35","Ontario",865.00
"35203746","35","Ontario",1115.00
"35203747","35","Ontario",729.00
"35203748","35","Ontario",363.00
"35203751","35","Ontario",438.00
"35203752","35","Ontario",933.00
"35203753","35","Ontario",399.00
"35203754","35","Ontario",702.00
"35203755","35","Ontario",387.00
"35203756","35","Ontario",491.00
"35203757","35","Ontario",560.00
"35203758","35","Ontario",462.00
"35203759","35","Ontario",414.00
"35203760","35","Ontario",450.00
"35203761","35","Ontario",439.00
"35203762","35","Ontario",541.00
"35203766","35","Ontario",1286.00
"35203786","35","Ontario",691.00
"35203787","35","Ontario",709.00
"35203788","35","Ontario",928.00
"35203789","35","Ontario",288.00
"35203790","35","Ontario",503.00
"35203791","35","Ontario",269.00
"35203792","35","Ontario",721.00
"35203793","35","Ontario",384.00
"35203794","35","Ontario",468.00
"35203796","35","Ontario",482.00
"35203798","35","Ontario",438.00
"35203799","35","Ontario",705.00
"35203800","35","Ontario",435.00
"35203801","35","Ontario",481.00
"35203802","35","Ontario",485.00
"35203803","35","Ontario",521.00
"35203807","35","Ontario",482.00
"35203808","35","Ontario",415.00
"35203809","35","Ontario",414.00
"35203810","35","Ontario",543.00
"35203811","35","Ontario",710.00
"35203812","35","Ontario",873.00
"35203813","35","Ontario",432.00
"35203815","35","Ontario",635.00
"35203816","35","Ontario",447.00
"35203817","35","Ontario",645.00
"35203818","35","Ontario",703.00
"35203819","35","Ontario",411.00
"35203820","35","Ontario",692.00
"35203828","35","Ontario",458.00
"35203829","35","Ontario",479.00
"35203830","35","Ontario",578.00
"35203833","35","Ontario",503.00
"35203834","35","Ontario",742.00
"35203835","35","Ontario",333.00
"35203836","35","Ontario",372.00
"35203837","35","Ontario",269.00
"35203838","35","Ontario",479.00
"35203841","35","Ontario",525.00
"35203842","35","Ontario",556.00
"35203843","35","Ontario",477.00
"35203844","35","Ontario",617.00
"35203845","35","Ontario",431.00
"35203846","35","Ontario",344.00
"35203847","35","Ontario",380.00
"35203848","35","Ontario",547.00
"35203849","35","Ontario",584.00
"35203850","35","Ontario",1024.00
"35203851","35","Ontario",290.00
"35203852","35","Ontario",330.00
"35203853","35","Ontario",331.00
"35203857","35","Ontario",1966.00
"35203858","35","Ontario",430.00
"35203859","35","Ontario",351.00
"35203860","35","Ontario",386.00
"35203861","35","Ontario",334.00
"35203864","35","Ontario",644.00
"35203865","35","Ontario",525.00
"35203866","35","Ontario",663.00
"35203867","35","Ontario",492.00
"35203868","35","Ontario",552.00
"35203869","35","Ontario",513.00
"35203870","35","Ontario",471.00
"35203871","35","Ontario",460.00
"35203872","35","Ontario",385.00
"35203873","35","Ontario",257.00
"35203876","35","Ontario",429.00
"35203877","35","Ontario",509.00
"35203878","35","Ontario",618.00
"35203880","35","Ontario",362.00
"35203881","35","Ontario",631.00
"35203882","35","Ontario",390.00
"35203883","35","Ontario",435.00
"35203884","35","Ontario",481.00
"35203885","35","Ontario",411.00
"35203886","35","Ontario",460.00
"35203887","35","Ontario",564.00
"35203888","35","Ontario",757.00
"35203889","35","Ontario",345.00
"35203890","35","Ontario",490.00
"35203891","35","Ontario",543.00
"35203892","35","Ontario",560.00
"35203893","35","Ontario",519.00
"35203895","35","Ontario",490.00
"35203897","35","Ontario",448.00
"35203898","35","Ontario",541.00
"35203899","35","Ontario",1125.00
"35203908","35","Ontario",1227.00
"35203909","35","Ontario",362.00
"35203910","35","Ontario",348.00
"35203911","35","Ontario",737.00
"35203912","35","Ontario",820.00
"35203913","35","Ontario",352.00
"35203914","35","Ontario",1045.00
"35203915","35","Ontario",1024.00
"35203916","35","Ontario",762.00
"35203917","35","Ontario",357.00
"35203919","35","Ontario",220.00
"35203921","35","Ontario",1095.00
"35203922","35","Ontario",351.00
"35203925","35","Ontario",1141.00
"35203926","35","Ontario",260.00
"35203927","35","Ontario",720.00
"35203928","35","Ontario",826.00
"35203929","35","Ontario",997.00
"35203930","35","Ontario",1115.00
"35203931","35","Ontario",352.00
"35203932","35","Ontario",473.00
"35203933","35","Ontario",1127.00
"35203936","35","Ontario",343.00
"35203937","35","Ontario",436.00
"35203938","35","Ontario",362.00
"35203939","35","Ontario",360.00
"35203940","35","Ontario",702.00
"35203943","35","Ontario",574.00
"35203945","35","Ontario",1370.00
"35203946","35","Ontario",4226.00
"35203947","35","Ontario",2983.00
"35203948","35","Ontario",2715.00
"35203951","35","Ontario",1657.00
"35203953","35","Ontario",1434.00
"35203954","35","Ontario",7307.00
"35203955","35","Ontario",1548.00
"35203958","35","Ontario",1124.00
"35203959","35","Ontario",1931.00
"35203960","35","Ontario",2596.00
"35203961","35","Ontario",3033.00
"35203962","35","Ontario",697.00
"35203965","35","Ontario",1234.00
"35203971","35","Ontario",1849.00
"35203973","35","Ontario",1037.00
"35203974","35","Ontario",1042.00
"35203975","35","Ontario",1749.00
"35203976","35","Ontario",1878.00
"35203977","35","Ontario",1324.00
"35203978","35","Ontario",3921.00
"35203979","35","Ontario",1343.00
"35203980","35","Ontario",1872.00
"35203981","35","Ontario",1507.00
"35203984","35","Ontario",752.00
"35203986","35","Ontario",2268.00
"35203987","35","Ontario",868.00
"35203989","35","Ontario",1634.00
"35203990","35","Ontario",1030.00
"35203991","35","Ontario",1021.00
"35203992","35","Ontario",1477.00
"35203993","35","Ontario",940.00
"35203994","35","Ontario",1529.00
"35203995","35","Ontario",1199.00
"35203997","35","Ontario",999.00
"35203998","35","Ontario",869.00
"35204001","35","Ontario",1079.00
"35204003","35","Ontario",665.00
"35204004","35","Ontario",3291.00
"35204005","35","Ontario",1554.00
"35204006","35","Ontario",805.00
"35204007","35","Ontario",1776.00
"35204009","35","Ontario",1189.00
"35204010","35","Ontario",1376.00
"35204011","35","Ontario",1504.00
"35204012","35","Ontario",860.00
"35204013","35","Ontario",2133.00
"35204014","35","Ontario",3335.00
"35204015","35","Ontario",1549.00
"35204018","35","Ontario",2653.00
"35204019","35","Ontario",2145.00
"35204020","35","Ontario",1947.00
"35204021","35","Ontario",1050.00
"35204022","35","Ontario",2119.00
"35204024","35","Ontario",2952.00
"35204026","35","Ontario",2145.00
"35204027","35","Ontario",1322.00
"35204028","35","Ontario",2478.00
"35204029","35","Ontario",1076.00
"35204030","35","Ontario",1495.00
"35204032","35","Ontario",1512.00
"35204033","35","Ontario",2035.00
"35204034","35","Ontario",791.00
"35204035","35","Ontario",3348.00
"35204036","35","Ontario",2344.00
"35204038","35","Ontario",915.00
"35204039","35","Ontario",1166.00
"35204040","35","Ontario",839.00
"35204041","35","Ontario",2333.00
"35204042","35","Ontario",1680.00
"35204043","35","Ontario",1934.00
"35204045","35","Ontario",1502.00
"35204047","35","Ontario",1300.00
"35204049","35","Ontario",6531.00
"35204052","35","Ontario",2257.00
"35204053","35","Ontario",2360.00
"35204054","35","Ontario",1190.00
"35204055","35","Ontario",2240.00
"35204056","35","Ontario",1937.00
"35204057","35","Ontario",1236.00
"35204058","35","Ontario",1313.00
"35204059","35","Ontario",2907.00
"35204060","35","Ontario",2044.00
"35204061","35","Ontario",1312.00
"35204062","35","Ontario",1847.00
"35204063","35","Ontario",2732.00
"35204064","35","Ontario",1774.00
"35204065","35","Ontario",1617.00
"35204066","35","Ontario",1428.00
"35204067","35","Ontario",1228.00
"35204068","35","Ontario",2426.00
"35204069","35","Ontario",1586.00
"35204070","35","Ontario",1114.00
"35204072","35","Ontario",2933.00
"35204073","35","Ontario",5983.00
"35204074","35","Ontario",5498.00
"35204075","35","Ontario",2009.00
"35204076","35","Ontario",1437.00
"35204077","35","Ontario",1531.00
"35204079","35","Ontario",2959.00
"35204080","35","Ontario",1736.00
"35204081","35","Ontario",2765.00
"35204082","35","Ontario",1617.00
"35204083","35","Ontario",2134.00
"35204084","35","Ontario",3131.00
"35204085","35","Ontario",2824.00
"35204087","35","Ontario",2059.00
"35204088","35","Ontario",2622.00
"35204089","35","Ontario",893.00
"35204090","35","Ontario",1165.00
"35204091","35","Ontario",1381.00
"35204092","35","Ontario",855.00
"35204093","35","Ontario",2601.00
"35204094","35","Ontario",3378.00
"35204095","35","Ontario",1727.00
"35204096","35","Ontario",2172.00
"35204097","35","Ontario",2141.00
"35204098","35","Ontario",1606.00
"35204100","35","Ontario",2800.00
"35204101","35","Ontario",6906.00
"35204103","35","Ontario",2446.00
"35204105","35","Ontario",2248.00
"35204106","35","Ontario",1034.00
"35204107","35","Ontario",881.00
"35204109","35","Ontario",2005.00
"35204110","35","Ontario",2139.00
"35204111","35","Ontario",2311.00
"35204113","35","Ontario",1674.00
"35204114","35","Ontario",1080.00
"35204115","35","Ontario",1500.00
"35204116","35","Ontario",883.00
"35204117","35","Ontario",1979.00
"35204118","35","Ontario",2724.00
"35204119","35","Ontario",1778.00
"35204120","35","Ontario",1287.00
"35204121","35","Ontario",2298.00
"35204124","35","Ontario",7607.00
"35204125","35","Ontario",1538.00
"35204126","35","Ontario",4680.00
"35204127","35","Ontario",1653.00
"35204128","35","Ontario",3365.00
"35204129","35","Ontario",1359.00
"35204130","35","Ontario",412.00
"35204131","35","Ontario",997.00
"35204133","35","Ontario",1249.00
"35204134","35","Ontario",770.00
"35204135","35","Ontario",1576.00
"35204136","35","Ontario",1117.00
"35204137","35","Ontario",1430.00
"35204138","35","Ontario",1401.00
"35204139","35","Ontario",2304.00
"35204141","35","Ontario",2093.00
"35204142","35","Ontario",2594.00
"35204143","35","Ontario",1946.00
"35204144","35","Ontario",1948.00
"35204145","35","Ontario",1834.00
"35204146","35","Ontario",1148.00
"35204147","35","Ontario",1439.00
"35204148","35","Ontario",759.00
"35204149","35","Ontario",961.00
"35204150","35","Ontario",783.00
"35204151","35","Ontario",929.00
"35204152","35","Ontario",575.00
"35204153","35","Ontario",502.00
"35204154","35","Ontario",656.00
"35204155","35","Ontario",650.00
"35204156","35","Ontario",660.00
"35204157","35","Ontario",525.00
"35204159","35","Ontario",707.00
"35204160","35","Ontario",479.00
"35204161","35","Ontario",550.00
"35204162","35","Ontario",476.00
"35204163","35","Ontario",504.00
"35204164","35","Ontario",602.00
"35204165","35","Ontario",3533.00
"35204166","35","Ontario",587.00
"35204167","35","Ontario",521.00
"35204168","35","Ontario",851.00
"35204169","35","Ontario",298.00
"35204170","35","Ontario",529.00
"35204171","35","Ontario",1181.00
"35204172","35","Ontario",447.00
"35204173","35","Ontario",612.00
"35204174","35","Ontario",526.00
"35204176","35","Ontario",434.00
"35204177","35","Ontario",587.00
"35204178","35","Ontario",734.00
"35204179","35","Ontario",519.00
"35204180","35","Ontario",865.00
"35204181","35","Ontario",621.00
"35204182","35","Ontario",821.00
"35204183","35","Ontario",539.00
"35204184","35","Ontario",1198.00
"35204186","35","Ontario",465.00
"35204187","35","Ontario",825.00
"35204188","35","Ontario",569.00
"35204189","35","Ontario",474.00
"35204190","35","Ontario",1223.00
"35204191","35","Ontario",651.00
"35204192","35","Ontario",539.00
"35204193","35","Ontario",347.00
"35204194","35","Ontario",953.00
"35204195","35","Ontario",1669.00
"35204196","35","Ontario",492.00
"35204197","35","Ontario",611.00
"35204198","35","Ontario",1069.00
"35204199","35","Ontario",1038.00
"35204200","35","Ontario",81.00
"35204201","35","Ontario",1176.00
"35204202","35","Ontario",765.00
"35204204","35","Ontario",112.00
"35204205","35","Ontario",344.00
"35204206","35","Ontario",372.00
"35204207","35","Ontario",424.00
"35204208","35","Ontario",1288.00
"35204209","35","Ontario",176.00
"35204211","35","Ontario",327.00
"35204212","35","Ontario",978.00
"35204213","35","Ontario",1600.00
"35204214","35","Ontario",529.00
"35204215","35","Ontario",834.00
"35204216","35","Ontario",985.00
"35204217","35","Ontario",298.00
"35204218","35","Ontario",662.00
"35204219","35","Ontario",365.00
"35204220","35","Ontario",333.00
"35204221","35","Ontario",422.00
"35204222","35","Ontario",758.00
"35204224","35","Ontario",1277.00
"35204225","35","Ontario",508.00
"35204226","35","Ontario",486.00
"35204227","35","Ontario",1453.00
"35204228","35","Ontario",3108.00
"35204229","35","Ontario",1277.00
"35204230","35","Ontario",2640.00
"35204231","35","Ontario",1414.00
"35204232","35","Ontario",1246.00
"35204233","35","Ontario",308.00
"35204235","35","Ontario",443.00
"35204236","35","Ontario",661.00
"35204237","35","Ontario",479.00
"35204238","35","Ontario",723.00
"35204240","35","Ontario",1240.00
"35204242","35","Ontario",1815.00
"35204243","35","Ontario",1355.00
"35204244","35","Ontario",399.00
"35204245","35","Ontario",204.00
"35204246","35","Ontario",2256.00
"35204249","35","Ontario",1964.00
"35204250","35","Ontario",1620.00
"35204251","35","Ontario",590.00
"35204252","35","Ontario",561.00
"35204253","35","Ontario",257.00
"35204254","35","Ontario",706.00
"35204255","35","Ontario",638.00
"35204256","35","Ontario",287.00
"35204257","35","Ontario",1329.00
"35204258","35","Ontario",0.00
"35204259","35","Ontario",5520.00
"35204261","35","Ontario",888.00
"35204262","35","Ontario",400.00
"35204263","35","Ontario",418.00
"35204265","35","Ontario",1016.00
"35204266","35","Ontario",148.00
"35204267","35","Ontario",2189.00
"35204268","35","Ontario",587.00
"35204269","35","Ontario",6071.00
"35204271","35","Ontario",975.00
"35204272","35","Ontario",3178.00
"35204273","35","Ontario",32.00
"35204274","35","Ontario",565.00
"35204275","35","Ontario",530.00
"35204276","35","Ontario",508.00
"35204277","35","Ontario",1207.00
"35204278","35","Ontario",483.00
"35204279","35","Ontario",595.00
"35204280","35","Ontario",391.00
"35204281","35","Ontario",626.00
"35204282","35","Ontario",665.00
"35204283","35","Ontario",541.00
"35204284","35","Ontario",2869.00
"35204285","35","Ontario",509.00
"35204286","35","Ontario",556.00
"35204287","35","Ontario",775.00
"35204288","35","Ontario",545.00
"35204289","35","Ontario",805.00
"35204290","35","Ontario",1342.00
"35204291","35","Ontario",943.00
"35204292","35","Ontario",719.00
"35204293","35","Ontario",469.00
"35204294","35","Ontario",550.00
"35204295","35","Ontario",447.00
"35204296","35","Ontario",654.00
"35204297","35","Ontario",466.00
"35204298","35","Ontario",1205.00
"35204299","35","Ontario",427.00
"35204300","35","Ontario",485.00
"35204301","35","Ontario",441.00
"35204302","35","Ontario",514.00
"35204303","35","Ontario",470.00
"35204304","35","Ontario",477.00
"35204305","35","Ontario",1175.00
"35204306","35","Ontario",3366.00
"35204307","35","Ontario",1203.00
"35204309","35","Ontario",379.00
"35204310","35","Ontario",2520.00
"35204311","35","Ontario",1545.00
"35204312","35","Ontario",1359.00
"35204313","35","Ontario",1552.00
"35204314","35","Ontario",1333.00
"35204315","35","Ontario",599.00
"35204317","35","Ontario",1886.00
"35204318","35","Ontario",551.00
"35204319","35","Ontario",596.00
"35204321","35","Ontario",2246.00
"35204322","35","Ontario",476.00
"35204323","35","Ontario",520.00
"35204324","35","Ontario",533.00
"35204325","35","Ontario",646.00
"35204326","35","Ontario",1330.00
"35204327","35","Ontario",461.00
"35204328","35","Ontario",467.00
"35204329","35","Ontario",3223.00
"35204330","35","Ontario",1615.00
"35204331","35","Ontario",1324.00
"35204332","35","Ontario",545.00
"35204333","35","Ontario",2930.00
"35204334","35","Ontario",321.00
"35204335","35","Ontario",637.00
"35204336","35","Ontario",486.00
"35204337","35","Ontario",637.00
"35204338","35","Ontario",365.00
"35204339","35","Ontario",802.00
"35204340","35","Ontario",627.00
"35204341","35","Ontario",357.00
"35204342","35","Ontario",507.00
"35204343","35","Ontario",616.00
"35204344","35","Ontario",1087.00
"35204345","35","Ontario",645.00
"35204346","35","Ontario",888.00
"35204347","35","Ontario",2261.00
"35204348","35","Ontario",2121.00
"35204349","35","Ontario",583.00
"35204350","35","Ontario",517.00
"35204351","35","Ontario",2007.00
"35204352","35","Ontario",1609.00
"35204353","35","Ontario",2227.00
"35204355","35","Ontario",2583.00
"35204356","35","Ontario",820.00
"35204357","35","Ontario",550.00
"35204358","35","Ontario",729.00
"35204359","35","Ontario",1249.00
"35204360","35","Ontario",905.00
"35204361","35","Ontario",491.00
"35204362","35","Ontario",526.00
"35204363","35","Ontario",635.00
"35204364","35","Ontario",1141.00
"35204365","35","Ontario",521.00
"35204366","35","Ontario",482.00
"35204367","35","Ontario",2954.00
"35204369","35","Ontario",418.00
"35204370","35","Ontario",1489.00
"35204371","35","Ontario",3688.00
"35204372","35","Ontario",1261.00
"35204373","35","Ontario",1903.00
"35204374","35","Ontario",568.00
"35204375","35","Ontario",612.00
"35204376","35","Ontario",492.00
"35204377","35","Ontario",474.00
"35204378","35","Ontario",481.00
"35204379","35","Ontario",398.00
"35204380","35","Ontario",2622.00
"35204381","35","Ontario",1416.00
"35204382","35","Ontario",2090.00
"35204383","35","Ontario",721.00
"35204384","35","Ontario",770.00
"35204385","35","Ontario",647.00
"35204386","35","Ontario",768.00
"35204387","35","Ontario",570.00
"35204388","35","Ontario",551.00
"35204389","35","Ontario",875.00
"35204390","35","Ontario",1145.00
"35204391","35","Ontario",629.00
"35204392","35","Ontario",476.00
"35204393","35","Ontario",539.00
"35204394","35","Ontario",455.00
"35204395","35","Ontario",630.00
"35204396","35","Ontario",998.00
"35204397","35","Ontario",1131.00
"35204398","35","Ontario",558.00
"35204399","35","Ontario",972.00
"35204400","35","Ontario",460.00
"35204401","35","Ontario",1498.00
"35204402","35","Ontario",1911.00
"35204403","35","Ontario",609.00
"35204404","35","Ontario",497.00
"35204405","35","Ontario",686.00
"35204406","35","Ontario",426.00
"35204407","35","Ontario",535.00
"35204408","35","Ontario",584.00
"35204409","35","Ontario",379.00
"35204410","35","Ontario",926.00
"35204411","35","Ontario",571.00
"35204412","35","Ontario",1462.00
"35204413","35","Ontario",1002.00
"35204414","35","Ontario",1346.00
"35204415","35","Ontario",913.00
"35204416","35","Ontario",375.00
"35204417","35","Ontario",431.00
"35204418","35","Ontario",227.00
"35204419","35","Ontario",526.00
"35204420","35","Ontario",457.00
"35204421","35","Ontario",538.00
"35204422","35","Ontario",508.00
"35204423","35","Ontario",484.00
"35204424","35","Ontario",933.00
"35204425","35","Ontario",541.00
"35204426","35","Ontario",2462.00
"35204427","35","Ontario",1109.00
"35204428","35","Ontario",2876.00
"35204429","35","Ontario",587.00
"35204430","35","Ontario",922.00
"35204431","35","Ontario",599.00
"35204432","35","Ontario",521.00
"35204433","35","Ontario",489.00
"35204434","35","Ontario",487.00
"35204435","35","Ontario",976.00
"35204436","35","Ontario",2097.00
"35204437","35","Ontario",601.00
"35204438","35","Ontario",609.00
"35204439","35","Ontario",675.00
"35204440","35","Ontario",478.00
"35204441","35","Ontario",513.00
"35204442","35","Ontario",466.00
"35204443","35","Ontario",488.00
"35204444","35","Ontario",403.00
"35204445","35","Ontario",467.00
"35204446","35","Ontario",682.00
"35204447","35","Ontario",474.00
"35204448","35","Ontario",714.00
"35204449","35","Ontario",383.00
"35204450","35","Ontario",413.00
"35204451","35","Ontario",417.00
"35204452","35","Ontario",477.00
"35204453","35","Ontario",945.00
"35204454","35","Ontario",2915.00
"35204455","35","Ontario",711.00
"35204456","35","Ontario",1127.00
"35204457","35","Ontario",524.00
"35204458","35","Ontario",1517.00
"35204460","35","Ontario",539.00
"35204461","35","Ontario",521.00
"35204462","35","Ontario",479.00
"35204463","35","Ontario",573.00
"35204464","35","Ontario",3113.00
"35204465","35","Ontario",945.00
"35204466","35","Ontario",1805.00
"35204467","35","Ontario",1128.00
"35204468","35","Ontario",1959.00
"35204469","35","Ontario",1611.00
"35204470","35","Ontario",2394.00
"35204471","35","Ontario",797.00
"35204472","35","Ontario",830.00
"35204473","35","Ontario",461.00
"35204474","35","Ontario",3403.00
"35204475","35","Ontario",595.00
"35204476","35","Ontario",464.00
"35204477","35","Ontario",476.00
"35204478","35","Ontario",786.00
"35204479","35","Ontario",100.00
"35204480","35","Ontario",815.00
"35204481","35","Ontario",528.00
"35204482","35","Ontario",411.00
"35204483","35","Ontario",425.00
"35204484","35","Ontario",464.00
"35204485","35","Ontario",544.00
"35204486","35","Ontario",476.00
"35204487","35","Ontario",1717.00
"35204488","35","Ontario",1936.00
"35204489","35","Ontario",676.00
"35204490","35","Ontario",966.00
"35204491","35","Ontario",491.00
"35204492","35","Ontario",382.00
"35204493","35","Ontario",495.00
"35204494","35","Ontario",801.00
"35204495","35","Ontario",528.00
"35204496","35","Ontario",466.00
"35204497","35","Ontario",407.00
"35204498","35","Ontario",508.00
"35204499","35","Ontario",561.00
"35204500","35","Ontario",515.00
"35204501","35","Ontario",473.00
"35204502","35","Ontario",594.00
"35204503","35","Ontario",566.00
"35204504","35","Ontario",401.00
"35204505","35","Ontario",988.00
"35204506","35","Ontario",883.00
"35204507","35","Ontario",971.00
"35204508","35","Ontario",526.00
"35204509","35","Ontario",527.00
"35204510","35","Ontario",554.00
"35204511","35","Ontario",608.00
"35204512","35","Ontario",522.00
"35204513","35","Ontario",340.00
"35204514","35","Ontario",458.00
"35204515","35","Ontario",707.00
"35204516","35","Ontario",730.00
"35204517","35","Ontario",423.00
"35204518","35","Ontario",576.00
"35204519","35","Ontario",504.00
"35204520","35","Ontario",678.00
"35204521","35","Ontario",436.00
"35204522","35","Ontario",442.00
"35204523","35","Ontario",592.00
"35204524","35","Ontario",387.00
"35204525","35","Ontario",320.00
"35204526","35","Ontario",559.00
"35204527","35","Ontario",472.00
"35204528","35","Ontario",498.00
"35204529","35","Ontario",510.00
"35204530","35","Ontario",566.00
"35204531","35","Ontario",542.00
"35204532","35","Ontario",517.00
"35204533","35","Ontario",1159.00
"35204534","35","Ontario",461.00
"35204535","35","Ontario",1509.00
"35204536","35","Ontario",901.00
"35204537","35","Ontario",646.00
"35204538","35","Ontario",538.00
"35204539","35","Ontario",534.00
"35204540","35","Ontario",582.00
"35204541","35","Ontario",590.00
"35204542","35","Ontario",447.00
"35204543","35","Ontario",889.00
"35204544","35","Ontario",611.00
"35204545","35","Ontario",379.00
"35204546","35","Ontario",530.00
"35204547","35","Ontario",467.00
"35204548","35","Ontario",1050.00
"35204549","35","Ontario",378.00
"35204550","35","Ontario",422.00
"35204551","35","Ontario",399.00
"35204552","35","Ontario",462.00
"35204553","35","Ontario",458.00
"35204554","35","Ontario",478.00
"35204555","35","Ontario",519.00
"35204556","35","Ontario",518.00
"35204557","35","Ontario",489.00
"35204558","35","Ontario",800.00
"35204559","35","Ontario",572.00
"35204560","35","Ontario",531.00
"35204561","35","Ontario",602.00
"35204562","35","Ontario",577.00
"35204563","35","Ontario",1533.00
"35204564","35","Ontario",3044.00
"35204565","35","Ontario",1436.00
"35204566","35","Ontario",470.00
"35204567","35","Ontario",7244.00
"35204568","35","Ontario",693.00
"35204569","35","Ontario",620.00
"35204570","35","Ontario",572.00
"35204571","35","Ontario",926.00
"35204572","35","Ontario",401.00
"35204573","35","Ontario",572.00
"35204574","35","Ontario",1454.00
"35204575","35","Ontario",610.00
"35204576","35","Ontario",568.00
"35204577","35","Ontario",571.00
"35204578","35","Ontario",2527.00
"35204579","35","Ontario",1612.00
"35204580","35","Ontario",965.00
"35204581","35","Ontario",1052.00
"35204582","35","Ontario",756.00
"35204583","35","Ontario",538.00
"35204584","35","Ontario",695.00
"35204585","35","Ontario",867.00
"35204586","35","Ontario",486.00
"35204587","35","Ontario",284.00
"35204588","35","Ontario",3040.00
"35204589","35","Ontario",1158.00
"35204590","35","Ontario",873.00
"35204591","35","Ontario",1273.00
"35204592","35","Ontario",2007.00
"35204593","35","Ontario",817.00
"35204594","35","Ontario",1180.00
"35204595","35","Ontario",1232.00
"35204596","35","Ontario",683.00
"35204597","35","Ontario",553.00
"35204598","35","Ontario",772.00
"35204599","35","Ontario",797.00
"35204600","35","Ontario",934.00
"35204601","35","Ontario",518.00
"35204602","35","Ontario",1668.00
"35204603","35","Ontario",668.00
"35204605","35","Ontario",1190.00
"35204606","35","Ontario",4410.00
"35204607","35","Ontario",814.00
"35204608","35","Ontario",875.00
"35204609","35","Ontario",305.00
"35204610","35","Ontario",744.00
"35204611","35","Ontario",746.00
"35204612","35","Ontario",812.00
"35204613","35","Ontario",560.00
"35204614","35","Ontario",1001.00
"35204615","35","Ontario",1723.00
"35204616","35","Ontario",1850.00
"35204617","35","Ontario",737.00
"35204618","35","Ontario",1338.00
"35204620","35","Ontario",649.00
"35204621","35","Ontario",663.00
"35204622","35","Ontario",564.00
"35204623","35","Ontario",675.00
"35204624","35","Ontario",654.00
"35204625","35","Ontario",397.00
"35204626","35","Ontario",384.00
"35204627","35","Ontario",437.00
"35204628","35","Ontario",368.00
"35204629","35","Ontario",587.00
"35204630","35","Ontario",383.00
"35204631","35","Ontario",579.00
"35204632","35","Ontario",504.00
"35204633","35","Ontario",1857.00
"35204634","35","Ontario",595.00
"35204635","35","Ontario",643.00
"35204636","35","Ontario",631.00
"35204637","35","Ontario",518.00
"35204638","35","Ontario",481.00
"35204639","35","Ontario",553.00
"35204640","35","Ontario",471.00
"35204641","35","Ontario",630.00
"35204642","35","Ontario",618.00
"35204643","35","Ontario",456.00
"35204644","35","Ontario",481.00
"35204645","35","Ontario",493.00
"35204646","35","Ontario",402.00
"35204647","35","Ontario",574.00
"35204648","35","Ontario",851.00
"35204649","35","Ontario",527.00
"35204650","35","Ontario",2552.00
